taxid,desc,superkingdom,phylum,class,order,family,genus,species,toprank,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
947828,Lactobacillus rhamnosus MTCC 5462,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus rhamnosus,Lactobacillus rhamnosus MTCC 5462,0.000003,0.000001,0.000003,0.000001,0.000006,0.000005,0.000002,0.000001,0.000001,0,0,0,0.000002,0,0.000001,0,0.000001,0.000001,0,0,0,0,0,0.000003,0,0,0.000009,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0.000002,0,0,0,0.000001,0.000001,0.000001,0.000001,0,0,0.000005,0,0,0,0,0,0,0,0,0,0,0.000002,0,0
880592,Lactobacillus rhamnosus R0011,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus rhamnosus,Lactobacillus rhamnosus R0011,0,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0
525362,Lactobacillus ruminis ATCC 25644,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ruminis,Lactobacillus ruminis ATCC 25644,0.000025,0.000137,0.000158,0.000118,0.000054,0.000075,0.000089,0.000216,0.000137,0.000049,0.000017,0.000013,0.00003,0.000016,0.00027,0.000007,0.000099,0.000045,0.000048,0.000117,0.000023,0.000037,0.00001,0.000019,0.000001,0.000001,0.000014,0.000001,0.000019,0.000044,0.000073,0.000037,0.000048,0.000063,0.000017,0.000009,0.000118,0.000049,0.000097,0.000001,0.00001,0.000001,0.000036,0.00015,0.000084,0.000192,0.00015,0.00013,0.000262,0.00006,0.000083,0.00002,0.000122,0.000064,0.000971,0.000022,0.000019,0.000082,0.000031,0.000073,0.001023,0.000008
1069534,Lactobacillus ruminis ATCC 27782,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ruminis,Lactobacillus ruminis ATCC 27782,0.000027,0.000103,0.000115,0.000121,0.000072,0.000077,0.000085,0.00011,0.000075,0.00003,0.000028,0.000032,0.000063,0.000002,0.000157,0.000005,0.000061,0.000101,0.000022,0.000168,0.000012,0.000037,0.000013,0.000075,0,0.000001,0.000045,0.000002,0.000021,0.000036,0.000057,0.000041,0.000046,0.000079,0.000011,0.000008,0.000108,0.000059,0.000071,0.000002,0.000006,0.000002,0.000057,0.000182,0.000063,0.000183,0.000106,0.000306,0.000158,0.000079,0.000107,0.000009,0.000062,0.000073,0.000195,0.000017,0.00002,0.000042,0.000058,0.000068,0.001392,0.000012
1040964,Lactobacillus ruminis SPM0211,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ruminis,Lactobacillus ruminis SPM0211,0.000028,0.000154,0.000168,0.000124,0.000095,0.000085,0.000105,0.000119,0.000086,0.000046,0.000027,0.000033,0.000067,0.000025,0.000168,0.000011,0.000081,0.00012,0.000034,0.000159,0.00002,0.000026,0.000013,0.000065,0,0.000003,0.000031,0.000004,0.000029,0.00006,0.00007,0.000046,0.000065,0.000097,0.00003,0.00002,0.000232,0.00005,0.000094,0.000002,0.000038,0.000002,0.000093,0.000148,0.000122,0.000127,0.000227,0.000164,0.000246,0.000077,0.000086,0.000015,0.00008,0.000081,0.00012,0.000028,0.000023,0.000064,0.000065,0.000069,0.002082,0.000016
314315,Lactobacillus sakei subsp. sakei 23K,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sakei,Lactobacillus sakei subsp. sakei 23K,0.000007,0.000008,0.000008,0.000054,0.000018,0.000007,0.000006,0.000073,0.000045,0.000003,0.000001,0.000003,0.000012,0.000002,0.000104,0.000005,0.000041,0.000519,0.000001,0.000005,0.000002,0.000008,0.000055,0,0,0.000001,0.000001,0.000003,0.000004,0.000004,0.000024,0.000021,0.000007,0.000011,0.000001,0.000001,0.000002,0.000018,0.000017,0.000001,0.000001,0,0.000017,0.000017,0.00001,0.000011,0.000019,0.000006,0.000022,0.000002,0.000009,0.000001,0.000005,0.000019,0.000006,0.000002,0.000001,0.000002,0.000012,0.000018,0.000013,0.000001
768728,Lactobacillus salivarius ACS-116-V-Col5a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius ACS-116-V-Col5a,0.000012,0.000014,0.00001,0.000024,0.000008,0.000015,0.000006,0.000029,0.000029,0.000009,0.000004,0.000013,0.00004,0.000205,0.000042,0.000436,0.000024,0.000014,0.000002,0.000069,0.000004,0.000021,0.000024,0.00002,0,0,0.000007,0.000008,0.00001,0.000016,0.000111,0.000045,0.000025,0.000041,0.000002,0.000003,0.000037,0.000073,0.000084,0,0.000001,0.000001,0.000039,0.000059,0.000022,0.000026,0.000053,0.000009,0.00002,0.000005,0.000018,0.000002,0.00001,0.00006,0.00001,0.000005,0.000002,0.000003,0.000024,0.000033,0.00003,0.000001
525364,Lactobacillus salivarius ATCC 11741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius ATCC 11741,0.000014,0.000016,0.000014,0.000028,0.000007,0.000018,0.000007,0.000035,0.000032,0.000008,0.000004,0.000005,0.000034,0.000046,0.00006,0.000096,0.000023,0.000004,0.000002,0.000025,0.000004,0.000017,0.000112,0.000008,0,0.000003,0.00001,0.000024,0.000013,0.000015,0.0001,0.000037,0.000021,0.00006,0.000016,0.000001,0.000017,0.000089,0.000077,0.000001,0.000006,0,0.000023,0.000092,0.000028,0.000022,0.000075,0.000011,0.000042,0.000008,0.000027,0.000013,0.000019,0.000221,0.000029,0.000005,0.000002,0.000008,0.00003,0.000046,0.000026,0.000002
712961,Lactobacillus salivarius CECT 5713,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius CECT 5713,0.000017,0.000021,0.000011,0.000023,0.00001,0.000015,0.000008,0.000031,0.000036,0.000007,0.000003,0.000008,0.000038,0.000056,0.000041,0.000119,0.000026,0.000013,0.000002,0.000029,0.000005,0.000028,0.000046,0.000005,0.000002,0,0.000006,0.000007,0.000009,0.000018,0.000098,0.000045,0.000021,0.00009,0.000002,0.000001,0.000023,0.000072,0.000102,0.000002,0.000001,0.000001,0.000014,0.000081,0.000023,0.000023,0.000118,0.000008,0.000009,0.000006,0.000023,0.000003,0.000019,0.000064,0.000041,0.000004,0.000001,0.000003,0.000063,0.000039,0.000036,0.000001
1041521,Lactobacillus salivarius GJ-24,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius GJ-24,0.000002,0.000003,0.000002,0.000005,0.000001,0.000002,0.000001,0.000016,0.000011,0.000001,0.000001,0,0.000004,0.000022,0.00002,0.000001,0.000007,0,0,0.000002,0.000001,0.000004,0,0.000002,0,0,0,0,0.000001,0.000003,0.000012,0.000004,0.000003,0.000009,0.000001,0,0.000005,0.000004,0.000009,0,0.000001,0,0.000003,0.000009,0.000006,0.000002,0.000029,0.000004,0.000016,0.000002,0.000003,0,0.000005,0.00001,0.000001,0.000001,0.000003,0.000002,0.000004,0.000003,0.000001,0
1029822,Lactobacillus salivarius NIAS840,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius NIAS840,0.000002,0.000001,0.000002,0.000002,0.000001,0.000003,0.000001,0.000013,0.00001,0,0.000002,0.000001,0.000002,0.000001,0.000014,0.000001,0.000005,0.000001,0,0.000001,0.000001,0.000002,0,0.000003,0,0,0,0.000002,0.000001,0.000002,0.000012,0.000003,0.000002,0.000009,0,0.000001,0.000003,0.000008,0.000008,0,0.000001,0,0.000002,0.000004,0.000004,0.000004,0.000015,0.000004,0.000034,0.000003,0.000003,0.000001,0.000003,0.000006,0.000005,0.000002,0,0.000002,0.000003,0.000006,0.000003,0
1108963,Lactobacillus salivarius SMXD51,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius SMXD51,0.000003,0.000002,0.000004,0.000004,0.000002,0.000006,0.000003,0.000016,0.000017,0.000001,0.000001,0,0.000009,0.000001,0.000022,0,0.000014,0,0,0.000003,0.000001,0.000008,0,0.000003,0,0,0.000003,0.000004,0,0.000003,0.000008,0.00001,0.000002,0.000016,0.000001,0,0.000003,0.000006,0.000014,0,0.000001,0,0.000002,0.000006,0.000001,0.000005,0.000018,0.000001,0.000001,0.000002,0.000002,0,0.000006,0.000011,0.000002,0,0,0,0.00001,0.000004,0.000004,0
362948,Lactobacillus salivarius UCC118,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius UCC118,0.000009,0.00002,0.000011,0.000018,0.000008,0.000013,0.000007,0.00006,0.000049,0.000006,0.000005,0.000009,0.000038,0.000061,0.000082,0.000132,0.000034,0.000006,0.000002,0.000033,0.000005,0.000026,0.000016,0.000004,0,0,0.000007,0.000005,0.000009,0.000011,0.000078,0.000042,0.000015,0.000057,0.000002,0.000001,0.000017,0.000076,0.000069,0.000001,0.000001,0.000001,0.000023,0.000061,0.000021,0.000017,0.000063,0.000005,0.000032,0.000004,0.000017,0.000002,0.000022,0.000048,0.000035,0.000003,0.000001,0.000003,0.000031,0.000038,0.000028,0.000001
714313,Lactobacillus sanfranciscensis TMW 1.1304,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sanfranciscensis,Lactobacillus sanfranciscensis TMW 1.1304,0.000008,0.000013,0.000007,0.000018,0.000015,0.000016,0.000006,0.000052,0.000057,0.000004,0.000003,0.000001,0.000024,0.000003,0.000074,0.000002,0.000054,0.000007,0.000001,0.000006,0.000001,0.000013,0.000011,0.000008,0,0.000002,0.000003,0.000002,0.000015,0.000017,0.000142,0.00012,0.000026,0.000077,0.000002,0.000001,0.000024,0.000147,0.000082,0,0.000001,0,0.000039,0.000097,0.000026,0.00002,0.000161,0.000009,0.000023,0.000005,0.000033,0.000001,0.000031,0.000076,0.000006,0.000004,0.000004,0.000006,0.000055,0.000063,0.000036,0.000001
872326,Lactobacillus sp. 66c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. 66c,Lactobacillus sp. 66c,0.000002,0.000009,0.000011,0.000006,0.000028,0.000005,0.000009,0.000018,0.000019,0.000001,0.000001,0,0.000002,0,0.000027,0,0.00001,0.000002,0.000001,0.000001,0,0.000001,0,0,0,0,0.000001,0,0.000007,0.000003,0.000006,0.000003,0.000001,0.000003,0,0.000001,0.000002,0.000005,0.000006,0,0,0,0.000003,0.000003,0.000003,0.000006,0.00001,0.000002,0.000012,0.000001,0.000002,0.000001,0.000003,0.000007,0.000003,0.000002,0,0.000005,0.000001,0.000002,0.000005,0
665945,Lactobacillus sp. 7_1_47FAA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. 7_1_47FAA,Lactobacillus sp. 7_1_47FAA,0.000022,0.000025,0.000019,0.000029,0.000006,0.000015,0.000012,0.000026,0.000025,0.000001,0.000001,0.000002,0.000006,0.000001,0.000055,0.000001,0.000024,0.000015,0.000001,0.000003,0.000001,0.000009,0.000002,0.000001,0,0,0.000007,0.000001,0.000002,0.000003,0.00003,0.000018,0.000016,0.000018,0.000003,0,0.000004,0.000028,0.000024,0,0.000001,0,0.000009,0.000046,0.000011,0.000008,0.000021,0.000008,0.000015,0.000005,0.000005,0.000001,0.000006,0.000025,0.00001,0.000003,0.000001,0.000001,0.000007,0.000011,0.000013,0.000001
1046595,Lactobacillus suebicus KCTC 3549,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus suebicus,Lactobacillus suebicus KCTC 3549,0.000009,0.000008,0.000009,0.000013,0.000007,0.000009,0.000007,0.000084,0.000068,0.000003,0.000002,0.000002,0.000028,0.000002,0.000109,0.000004,0.000053,0.000011,0.000001,0.000005,0.000002,0.000008,0.000023,0.000004,0,0,0.000004,0.000001,0.000004,0.000009,0.000029,0.000037,0.000008,0.000019,0.000008,0,0.000007,0.00002,0.000032,0.000001,0.000003,0.000002,0.000017,0.000035,0.000013,0.000018,0.000052,0.000009,0.000025,0.000003,0.000007,0.000002,0.000008,0.000022,0.000007,0.000002,0.000002,0.000004,0.000018,0.000016,0.000013,0.000001
525365,Lactobacillus ultunensis DSM 16047,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ultunensis,Lactobacillus ultunensis DSM 16047,0.000006,0.00001,0.000011,0.000015,0.000009,0.000011,0.000008,0.002371,0.003153,0.000014,0.000004,0.000006,0.000016,0.000031,0.002631,0.000195,0.002531,0.000004,0.000075,0.000024,0.000005,0.000039,0.00008,0.000005,0,0.000003,0.000013,0.000009,0.000007,0.000008,0.000043,0.000028,0.000011,0.000032,0.000002,0.000001,0.000011,0.000037,0.000034,0.000001,0,0,0.000025,0.000034,0.000017,0.000017,0.000055,0.000008,0.000024,0.000004,0.000011,0.000002,0.000019,0.000027,0.000048,0.000003,0.000002,0.000005,0.000016,0.000028,0.000017,0.000004
525366,Lactobacillus vaginalis ATCC 49540,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus vaginalis,Lactobacillus vaginalis ATCC 49540,0.000009,0.000014,0.000014,0.000015,0.000014,0.000015,0.000012,0.000252,0.000169,0.00009,0.000002,0.000004,0.000007,0.000063,0.000357,0.000097,0.000124,0.000004,0.000034,0.0001,0.000067,0.000125,0.000031,0.000006,0.000001,0,0.000007,0.000006,0.000004,0.000008,0.00003,0.000028,0.00001,0.000018,0.000002,0,0.000009,0.000048,0.000023,0,0.000003,0,0.000025,0.000025,0.000013,0.000013,0.000021,0.000005,0.000033,0.000005,0.000008,0.000001,0.000012,0.000042,0.000015,0.000003,0.000001,0.000004,0.000011,0.000014,0.000015,0
1046598,Lactobacillus versmoldensis KCTC 3814,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus versmoldensis,Lactobacillus versmoldensis KCTC 3814,0.000006,0.000009,0.000013,0.000013,0.000013,0.000009,0.000006,0.000032,0.000026,0.000003,0,0,0.000014,0.000001,0.000078,0.000003,0.000024,0.00001,0.000001,0.000008,0.000002,0.000012,0,0.000002,0,0,0,0.000001,0.000005,0.000007,0.00004,0.00003,0.000008,0.000017,0.000002,0,0.000007,0.000041,0.000032,0.000001,0.000001,0.000001,0.000022,0.000048,0.000011,0.000013,0.000041,0.000007,0.000023,0.000004,0.000011,0.000002,0.000009,0.000023,0.000006,0.000002,0.000001,0.000002,0.000014,0.00002,0.000011,0.000001
1133569,Lactobacillus vini DSM 20605,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus vini,Lactobacillus vini DSM 20605,0.000002,0.000003,0.000004,0.000004,0.000003,0.000003,0.000002,0.000021,0.00002,0.000001,0,0,0.000006,0.000001,0.000027,0,0.000016,0.000001,0.000001,0.000002,0.000001,0.000003,0.000019,0.000001,0,0,0.000001,0.000001,0.000001,0.000002,0.000013,0.000008,0.000005,0.000033,0.000001,0,0.000004,0.000023,0.000013,0,0.000003,0,0.000003,0.000016,0.000006,0.000003,0.000015,0.000002,0.000022,0.000002,0.000003,0,0.000004,0.000008,0.000025,0.000001,0.000001,0.000003,0.000005,0.000004,0.000005,0.000001
1046597,Lactobacillus zeae KCTC 3804,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus zeae,Lactobacillus zeae KCTC 3804,0.000023,0.000014,0.000011,0.000013,0.000031,0.000025,0.000013,0.000027,0.000025,0.00001,0.000002,0.000003,0.000005,0,0.000049,0.000002,0.000017,0.000006,0.000005,0.000008,0.000005,0.000003,0,0,0,0,0.000009,0.000002,0.000004,0.000004,0.000006,0.000005,0.000004,0.00001,0.000001,0,0.000001,0.000015,0.000007,0,0.000001,0,0.000007,0.000012,0.000006,0.000017,0.000018,0.000004,0.000029,0.000003,0.000005,0.000002,0.000013,0.000022,0.000029,0.000002,0.000001,0.000006,0.000006,0.000014,0.00001,0.000001
420889,Lactococcus garvieae ATCC 49156,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae,Lactococcus garvieae ATCC 49156,0.000003,0.000007,0.000005,0.000011,0.000022,0.000007,0.000005,0.000007,0.000003,0.000002,0.000001,0.000001,0.000008,0.000002,0.000006,0.000004,0.000003,0.00002,0.000001,0.000003,0.000001,0.000006,0.000014,0.000001,0,0.000001,0.000004,0.000001,0.000004,0.000005,0.000024,0.000013,0.000011,0.000025,0.000001,0,0.000006,0.000016,0.000017,0,0.000001,0,0.000011,0.000023,0.000007,0.000009,0.000018,0.000003,0.000009,0.000003,0.000006,0.000001,0.000013,0.000022,0.000017,0.000002,0.000001,0.000004,0.000007,0.000012,0.000009,0.000001
1231377,Lactococcus garvieae DCC43,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae,Lactococcus garvieae DCC43,0.000005,0.000002,0.000003,0.000004,0.000003,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001,0.000007,0,0.000003,0,0.000001,0,0,0.000004,0,0.000002,0,0,0,0,0.000007,0.000002,0.000001,0.000003,0.000013,0.000003,0.000007,0.000003,0.000002,0,0.000004,0.000006,0.000019,0,0.000001,0,0.000004,0.000008,0.000003,0.000006,0.000006,0.000004,0.000006,0.000003,0.000003,0.000001,0.000015,0.000023,0.000003,0.000001,0.000001,0.000001,0.000001,0.000004,0.000003,0
1181234,Lactococcus garvieae IPLA 31405,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae,Lactococcus garvieae IPLA 31405,0.000003,0.000001,0.000002,0.000004,0.000013,0.000002,0.000001,0.000001,0,0,0,0,0.000002,0.000001,0.000001,0.000001,0,0.000001,0,0,0,0.000001,0.000034,0,0,0,0.000005,0.000002,0,0.000001,0.000004,0.000006,0.000001,0.000002,0,0,0.000001,0.000002,0.000007,0,0.000001,0,0.000001,0.000007,0.000003,0.000001,0.000006,0.000001,0.000002,0.000001,0.000001,0,0.000003,0.000004,0.000026,0.000001,0,0.000002,0.000001,0.000001,0.000002,0.000001
420890,Lactococcus garvieae Lg2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae,Lactococcus garvieae Lg2,0.000007,0.000008,0.000006,0.000021,0.000024,0.000007,0.000005,0.00002,0.000018,0.000002,0.000001,0.000001,0.00001,0.000004,0.000019,0.000007,0.000016,0.000022,0.000001,0.000004,0.000002,0.000008,0.000021,0.000003,0,0.000001,0.000004,0.000004,0.000005,0.000004,0.000021,0.000013,0.000011,0.000026,0.000002,0.000001,0.000005,0.000016,0.000021,0.000001,0.000002,0,0.00001,0.000023,0.000008,0.00001,0.000019,0.000004,0.000024,0.000009,0.000008,0.000001,0.000011,0.000021,0.000028,0.000003,0.000001,0.000004,0.000007,0.000013,0.000012,0.000001
1104322,Lactococcus lactis subsp. cremoris A76,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris A76,0.000034,0.000057,0.000119,0.000158,0.000118,0.000057,0.000097,0.000051,0.000022,0.000052,0.000006,0.000009,0.000057,0.000086,0.000187,0.000073,0.000014,0.000223,0.000013,0.000113,0.000007,0.00004,0.000013,0.000009,0.000001,0,0.000046,0.000006,0.000011,0.000324,0.00019,0.000069,0.000022,0.000106,0.00001,0.000002,0.000022,0.000114,0.000056,0.000002,0.000003,0.000001,0.000014,0.000045,0.000063,0.000182,0.000174,0.000107,0.000037,0.000061,0.000052,0.000011,0.000062,0.000032,0.000099,0.000019,0.000031,0.000033,0.000218,0.000031,0.00005,0.000005
1042402,Lactococcus lactis subsp. cremoris CNCM I-1631,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris CNCM I-1631,0.000002,0.000001,0.000006,0.000056,0.000005,0.000003,0.000001,0.000003,0.000004,0,0,0,0.000022,0,0.000008,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0.000002,0,0,0.000003,0,0.000002,0.000001,0.000004,0.000003,0.000004,0.00001,0,0,0,0.000004,0.000006,0,0,0,0.000001,0.000005,0.000003,0.000001,0.000003,0,0.000004,0.000038,0.000002,0,0,0.000003,0.000004,0,0,0.000002,0.000002,0.000003,0.000005,0
416870,Lactococcus lactis subsp. cremoris MG1363,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris MG1363,0.000008,0.000012,0.00003,0.000079,0.000043,0.000008,0.000005,0.000017,0.000014,0.000003,0.000001,0.000003,0.000039,0.000035,0.000062,0.000043,0.000007,0.000071,0.000002,0.00001,0.000002,0.000014,0.000023,0.000001,0,0,0.000032,0.000001,0.000001,0.000005,0.000015,0.000015,0.000005,0.00002,0.000002,0,0.000007,0.000061,0.000017,0.000001,0.000001,0.000001,0.000008,0.000023,0.000008,0.00001,0.000019,0.000003,0.000019,0.000054,0.000007,0.000002,0.000007,0.000012,0.000046,0.000002,0.000001,0.000004,0.000008,0.000011,0.00002,0.000001
746361,Lactococcus lactis subsp. cremoris NZ9000,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris NZ9000,0.000008,0.000013,0.000031,0.00008,0.000044,0.000009,0.000006,0.000017,0.000014,0.000003,0.000001,0.000003,0.00004,0.000035,0.000062,0.000043,0.000006,0.000074,0.000002,0.000011,0.000002,0.000013,0.000023,0.000002,0,0,0.000031,0.000003,0.000001,0.000005,0.000016,0.000017,0.000006,0.000018,0.000002,0.000001,0.000007,0.00006,0.000016,0.000001,0.000001,0,0.000009,0.000023,0.000008,0.00001,0.000017,0.000004,0.000019,0.000055,0.000007,0.000002,0.000007,0.000013,0.000047,0.000002,0.000001,0.000005,0.000008,0.000012,0.00002,0.000001
272622,Lactococcus lactis subsp. cremoris SK11,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris SK11,0.00007,0.00001,0.000015,0.000075,0.000096,0.000009,0.000006,0.000033,0.000011,0.000004,0.000002,0.000003,0.000053,0.000037,0.000148,0.000042,0.000006,0.000134,0.000003,0.000019,0.000003,0.00002,0.000027,0.000001,0,0,0.000033,0.000003,0.000002,0.000005,0.000015,0.000026,0.000005,0.000021,0.000001,0.000002,0.000008,0.000111,0.000019,0.000001,0.000008,0,0.000012,0.000021,0.00001,0.000012,0.000025,0.000006,0.000024,0.000034,0.000008,0.000002,0.000006,0.000015,0.000055,0.000002,0.000001,0.000005,0.000007,0.000015,0.000017,0.000001
1111678,Lactococcus lactis subsp. cremoris UC509.9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris UC509.9,0.000003,0,0.000003,0.000003,0.000001,0.000001,0,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000003,0.000001,0.000001,0.000001,0,0,0.000001,0.000002,0.000005,0,0,0,0,0.000007,0,0.000001,0.000003,0,0,0,0.000001,0,0,0.000002,0.000001,0,0,0,0,0.000001,0.000001,0
929102,Lactococcus lactis subsp. lactis CV56,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. lactis CV56,0.000051,0.000015,0.000011,0.000782,0.000066,0.000011,0.000006,0.000038,0.000108,0.000004,0.000002,0.000002,0.000471,0.000012,0.0001,0.000021,0.000004,0.000044,0.000005,0.000013,0.000002,0.000018,0.000012,0.000002,0.000001,0,0.00002,0.000006,0.000006,0.000016,0.000036,0.000017,0.000026,0.000056,0.000003,0.000001,0.000006,0.000039,0.000061,0,0.000002,0.000001,0.000011,0.000099,0.000032,0.000029,0.000076,0.000004,0.000038,0.00059,0.000037,0.000003,0.000007,0.000015,0.000042,0.000002,0.000002,0.000028,0.000032,0.000043,0.000163,0.000001
272623,Lactococcus lactis subsp. lactis Il1403,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. lactis Il1403,0.000027,0.000018,0.000011,0.00085,0.000075,0.000012,0.000005,0.000052,0.000098,0.000007,0.000002,0.000003,0.000398,0.000017,0.000121,0.000028,0.000005,0.000066,0.000007,0.000015,0.000008,0.000026,0.000079,0.000002,0.000001,0,0.000024,0.000003,0.000004,0.000005,0.000029,0.00003,0.00001,0.000051,0.000002,0.000001,0.000006,0.000043,0.000062,0.000001,0.000001,0.000001,0.000015,0.000106,0.000032,0.000021,0.000056,0.000004,0.000045,0.000657,0.000041,0.000003,0.000005,0.000013,0.00004,0.000002,0.000002,0.000031,0.00003,0.000045,0.000172,0.000001
