taxid,desc,superkingdom,phylum,class,order,family,genus,species,toprank,Max,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
266265,Burkholderia xenovorans LB400,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia xenovorans,Burkholderia xenovorans LB400,0.000035,0.000001,0.000003,0.000003,0.000002,0.000008,0.000003,0.000004,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000035,0.000003,0,0,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0.000001,0,0.000001,0,0,0,0.000001,0.000002,0.000001,0.000002,0.000002,0.000001,0.000001,0,0.000001,0.000001,0.000005,0.000009,0,0.000001,0,0.000001,0.000002,0.000001,0.000002,0
469610,Burkholderiales bacterium 1_1_47,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,none,Burkholderiales bacterium 1_1_47,Burkholderiales bacterium 1_1_47,0.023266,0.000089,0.000034,0.000158,0.000147,0.00014,0.000098,0.000356,0.000003,0.000002,0.000003,0.000002,0.000003,0.000004,0.000001,0.000003,0.000001,0.000006,0,0.000004,0.000017,0.000005,0.000015,0,0.000197,0,0.000002,0.000096,0.00015,0.014255,0.023266,0.002271,0.002147,0.003621,0.000005,0.001811,0.00002,0.000052,0.000015,0.000638,0.00535,0.000006,0.000002,0.000008,0.000115,0.000605,0.0001,0.000032,0.015834,0.00095,0.007387,0.000074,0.017335,0.000722,0.000921,0.00001,0.00028,0.000034,0.000563,0.000009,0.001948,0.000015,0.000017
864051,Burkholderiales bacterium JOSHI_001,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,none,Burkholderiales bacterium JOSHI_001,Burkholderiales bacterium JOSHI_001,0.000041,0.000006,0.000016,0.00001,0.000008,0.000041,0.000012,0.000016,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000005,0.000003,0,0,0,0.000003,0.000003,0.000003,0.000004,0.000002,0.000001,0.000003,0,0.000002,0.000002,0.000001,0.000003,0,0,0,0.000002,0.000003,0.000002,0.000007,0.00001,0.000001,0.000004,0,0.000002,0.000002,0.000003,0.000008,0.000002,0.000002,0.000001,0.000002,0.000005,0.000006,0.000008,0
1238182,Caenispirillum salinarum AK4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Caenispirillum,Caenispirillum salinarum,Caenispirillum salinarum AK4,0.000032,0.000001,0.000005,0.000009,0.000003,0.00002,0.000003,0.000008,0.000001,0.000001,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0.000001,0,0,0,0,0,0,0,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000001,0,0.000003,0,0.000002,0.000001,0.000001,0.000002,0.000003,0.000004,0.000001,0,0.000001,0.000001,0.000025,0.000032,0,0.000001,0,0.000001,0.000002,0.000003,0.000009,0
391592,Caminibacter mediatlanticus TB-2,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Caminibacter,Caminibacter mediatlanticus,Caminibacter mediatlanticus TB-2,0.000259,0.000027,0.000007,0.000009,0.000051,0.000006,0.000018,0.000007,0,0,0.000002,0.000001,0.000001,0.000012,0.000004,0,0,0,0.000003,0,0.000004,0.000002,0.000009,0.000041,0.000029,0,0.000004,0.000021,0.000022,0.000035,0.000028,0.000259,0.000096,0.000033,0.000181,0.000003,0.000001,0.000033,0.000111,0.000239,0.000001,0.000001,0,0.000035,0.000164,0.000054,0.000019,0.000126,0.000011,0.000028,0.000014,0.00004,0.000005,0.000014,0.000109,0.000095,0.000006,0.000001,0.000005,0.000083,0.000081,0.000059,0.000003
887290,Campylobacter coli 1091,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1091,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0
887291,Campylobacter coli 1098,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1098,0.000008,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000008,0,0,0,0,0,0,0
887280,Campylobacter coli 111-3,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 111-3,0.00001,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000003,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0.000001,0,0,0.00001,0,0,0,0,0
887292,Campylobacter coli 1148,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1148,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000002,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0
887282,Campylobacter coli 132-6,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 132-6,0.000022,0,0,0.000003,0.000004,0.000003,0.000001,0.000004,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0.000002,0.000001,0,0.000001,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000002,0,0,0.000002,0,0.000001,0,0,0,0,0.000002,0.000009,0.000001,0,0.000022,0,0,0.000001,0
887293,Campylobacter coli 1417,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1417,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0
887285,Campylobacter coli 151-9,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 151-9,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0
887294,Campylobacter coli 1891,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1891,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0
887295,Campylobacter coli 1909,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1909,0.000008,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0,0,0,0,0,0,0
887296,Campylobacter coli 1948,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1948,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000009,0,0,0,0.000001,0,0,0
887297,Campylobacter coli 1957,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1957,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0
887298,Campylobacter coli 1961,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 1961,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887299,Campylobacter coli 202/04,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 202/04,0.000001,0,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887315,Campylobacter coli 2548,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2548,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887316,Campylobacter coli 2553,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2553,0.000004,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000003,0,0.000001,0,0.000004,0.000001,0.000001,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0
887317,Campylobacter coli 2680,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2680,0.000007,0.000005,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0.000007,0,0,0,0,0
887318,Campylobacter coli 2685,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2685,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0.000004,0,0,0,0,0,0
887319,Campylobacter coli 2688,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2688,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0
887320,Campylobacter coli 2692,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2692,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0
887321,Campylobacter coli 2698,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 2698,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887300,Campylobacter coli 317/04,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 317/04,0.000007,0.000001,0,0.000001,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000005,0,0.000001,0.000003,0,0,0.000006,0.000001,0.000001,0,0,0,0.000002,0.000001,0,0,0,0,0,0,0.000007,0,0.000001,0.000001,0,0,0,0,0,0.000001,0.000001,0
887301,Campylobacter coli 37/05,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 37/05,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0.000001,0,0,0,0,0,0,0.000008,0,0,0.000001,0,0,0,0
887283,Campylobacter coli 59-2,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 59-2,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0.000001,0,0,0,0.000001,0.000003,0,0,0.000002,0.000001,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000002,0
887284,Campylobacter coli 67-8,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 67-8,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0.000001,0,0,0.000005,0,0,0,0.000001,0,0
887281,Campylobacter coli 7--1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 7,0.000001,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0
887288,Campylobacter coli 80352,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 80352,0.000026,0,0,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0.000002,0,0,0,0.000001,0,0,0,0
887287,Campylobacter coli 84-2,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 84-2,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0
887289,Campylobacter coli 86119,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 86119,0.000002,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0
887286,Campylobacter coli 90-3,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli 90-3,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.000002,0.000001,0.000001,0,0,0,0,0,0.000001,0,0,0.000001,0,0.000001,0,0.000002,0.000001,0.000002,0,0,0,0.000001,0,0,0,0
887312,Campylobacter coli H56,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli H56,0.000005,0.000005,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000004,0,0,0
887309,Campylobacter coli H6,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli H6,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0.000001
887310,Campylobacter coli H8,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli H8,0.000005,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000001,0,0,0.000003,0,0,0.000002,0.000004,0,0,0.000001,0.000001,0,0,0,0,0.000005,0.000001,0.000003,0.000003,0.000004,0.000002,0,0.000001,0,0.000002,0.000004,0,0,0,0.000002,0,0,0.000002,0
887311,Campylobacter coli H9,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli H9,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864566,Campylobacter coli JV20,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli JV20,0.000107,0.000004,0.000003,0.000003,0.000005,0.000002,0.000007,0.000001,0,0,0.000001,0,0,0.000002,0,0,0,0,0,0,0.000001,0.000001,0.000003,0.000107,0.000002,0.000002,0.000001,0.000011,0.000001,0.000006,0.000005,0.000024,0.000028,0.000006,0.000024,0.000001,0.000006,0.000006,0.000014,0.000031,0.000001,0.000001,0,0.000009,0.00002,0.000006,0.00001,0.000029,0.000003,0.000015,0.000002,0.000008,0.000004,0.000005,0.000013,0.000004,0.000002,0,0.000002,0.000017,0.000011,0.00001,0.000001
887303,Campylobacter coli LMG 23336,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 23336,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887304,Campylobacter coli LMG 23341,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 23341,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0
887305,Campylobacter coli LMG 23342,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 23342,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0
887306,Campylobacter coli LMG 23344,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 23344,0.000004,0.000001,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000004,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887307,Campylobacter coli LMG 9853,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 9853,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0.000005,0,0,0,0,0,0,0,0,0
887302,Campylobacter coli LMG 9854,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 9854,0.000001,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887308,Campylobacter coli LMG 9860,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli LMG 9860,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0
306254,Campylobacter coli RM2228,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli RM2228,0.00009,0.000005,0.000002,0.000002,0.000006,0.000001,0.000005,0.000002,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0.00009,0.000002,0,0.000001,0.000002,0.000001,0.00001,0.000003,0.000019,0.000022,0.000005,0.000031,0.000001,0.000001,0.000004,0.000025,0.000027,0,0,0,0.000009,0.000018,0.000014,0.000004,0.000019,0.000004,0.000012,0.000003,0.000007,0.000002,0.000004,0.000011,0.000009,0.000001,0,0.000001,0.000007,0.000009,0.00001,0.000001
887313,Campylobacter coli Z156,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli Z156,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0
887314,Campylobacter coli Z163,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,Campylobacter coli Z163,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0,0.000008,0,0,0,0,0,0,0.000001
360104,Campylobacter concisus 13826,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus 13826,0.000048,0.000001,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0,0,0.000002,0.000001,0.000001,0.000003,0,0,0,0.000001,0,0.000003,0.000002,0.000002,0.000002,0,0,0,0,0.000001,0.000001,0.000014,0.000005,0.000005,0.00001,0.000011,0.000024,0.000002,0.000001,0.000008,0.000007,0.000007,0.000005,0.000002,0.000001,0.000002,0.000005,0.000013,0.000024,0.000014,0.000002,0.00001,0.000011,0.000006,0.000002,0.00001,0.00002,0.000048,0.000002,0.000002,0.000002,0.000004,0.000004,0.000006,0.000005
929793,Campylobacter concisus UNSWCD,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus UNSWCD,0.000002,0,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000002,0,0.000001,0.000001,0,0,0.000001,0,0,0.000001,0.000002,0.000001,0,0,0,0.000001,0,0,0.000002,0.000001,0,0.000001,0.000001,0.000001,0,0.000001,0.000001,0,0,0,0.000001,0,0.000001,0.000001,0
360105,Campylobacter curvus 525.92,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter curvus,Campylobacter curvus 525.92,0.000018,0.000006,0.000007,0.000009,0.00001,0.000009,0.000005,0.000007,0.000001,0,0,0.000001,0.000002,0.000003,0.000001,0,0,0.000002,0,0,0,0,0,0.000007,0.000007,0,0,0,0.000001,0.000005,0.000004,0.000008,0.000008,0.000002,0.000006,0.000003,0,0.000002,0.000002,0.000002,0,0,0,0.000004,0.000014,0.000003,0.000003,0.000012,0.000002,0.000015,0.000002,0.000004,0.000002,0.000002,0.000007,0.000018,0.000002,0,0,0.000001,0.000007,0.00001,0
